ID,Price,Sqft_m2,RatioEurM,Rooms,Toilets,Area,Elevator,Parking,Heating,CoolAir,Construction,Balcony,Pool,PublicTr,Yard
i3974003523893,220000,50,4400,2,1,Poble Sec,No,No,No,No,Not New,No,No,No,No
i26258003940270,224000,56,4000,3,1,Poble Sec,Yes,No,No,Yes,Not New,Yes,No,Yes,Yes
i1530003931004,206900,50,4138,2,1,Poble Sec,No,No,No,Yes,Not New,No,No,Yes,No
i27380003965170,235000,77,3052,3,2,Prosperitat,Yes,No,Yes,Yes,New,No,No,Yes,No
i3371003931576,87000,74,1176,1,1,Prosperitat,No,No,No,No,Not New,No,No,Yes,No
i2630003728730,105800,62,1706,3,1,Prosperitat,No,No,No,No,Not New,No,No,No,No
i9912003917971,107000,65,1646,3,1,Prosperitat,No,No,No,Yes,Not New,Yes,No,Yes,No
i30028000040198,103800,69,1504,3,1,Prosperitat,No,No,No,No,Not New,No,No,No,No
i2630003742778,103800,69,1504,3,1,Prosperitat,No,No,No,No,Not New,No,No,No,No
i5669003947563,110000,65,1692,2,1,Prosperitat,No,No,No,No,Not New,No,No,Yes,No
i9260000035518,139500,62,2250,3,1,Prosperitat,No,No,No,Yes,Not New,No,No,No,No
i16575003922448,134900,60,2248,3,1,Prosperitat,No,No,No,Yes,Not New,No,No,Yes,No
i14951000010211,139000,62,2242,3,1,Prosperitat,No,No,No,Yes,Not New,No,No,No,No
i16956003938608,130000,65,2000,3,1,Prosperitat,No,No,Yes,Yes,Not New,No,No,Yes,No
i586003763017,146000,55,2655,3,1,Prosperitat,Yes,No,No,Yes,Not New,No,No,Yes,No
i9912003899940,142000,60,2367,3,1,Prosperitat,No,No,No,Yes,Not New,Yes,No,Yes,No
i9823003037234,130000,59,2203,3,1,Prosperitat,No,No,No,Yes,Not New,Yes,No,Yes,No
i12636003884463,129500,64,2023,3,1,Prosperitat,No,No,No,No,Not New,Yes,No,Yes,No
i586003937155,139500,62,2250,3,1,Prosperitat,No,No,Yes,Yes,Not New,No,No,Yes,No
i13612003824613,149000,72,2069,3,1,Prosperitat,No,No,No,Yes,Not New,No,No,Yes,No
i2608003936593,155000,60,2583,3,1,Prosperitat,Yes,No,No,No,Not New,No,No,No,No
i2226003938713,166000,61,2721,2,1,Prosperitat,Yes,No,Yes,No,Not New,No,No,Yes,No
i4023003690399,187000,60,3117,3,1,Prosperitat,Yes,No,Yes,No,Not New,No,No,Yes,No
i613003426388,195000,66,2955,3,1,Sant Andreu,Yes,No,No,Yes,Not New,No,No,Yes,No
i32997000000005,245000,82,2988,4,1,Sant Andreu,Yes,No,No,No,Not New,No,No,No,No
i10024003832464,227000,83,2735,3,1,Sant Andreu,No,No,Yes,Yes,Not New,No,No,Yes,No
i4027003749013,236000,84,2810,2,2,Sant Andreu,No,No,No,Yes,Not New,No,No,Yes,No
i718003976951,229000,69,3319,3,1,Sant Andreu,Yes,No,No,No,Not New,Yes,No,Yes,No
i4553003908551,254000,70,3629,3,1,Sant Andreu,Yes,No,Yes,No,Not New,No,No,Yes,No
i718003976951,229000,69,3319,3,1,Sant Andreu,Yes,No,No,No,Not New,Yes,No,Yes,No
i21241000004682,270000,73,3699,2,1,Sant Andreu,Yes,No,No,Yes,Not New,No,No,No,No
i4553003978072,278000,75,3707,2,1,Sant Andreu,Yes,No,No,No,Not New,Yes,No,Yes,No
i32937000000013,305000,68,4485,3,2,Sant Andreu,Yes,No,Yes,Yes,Not New,No,No,Yes,No
i32937003979982,238000,69,3449,3,1,Sant Andreu,Yes,No,No,Yes,Not New,No,No,Yes,No
i4027003961263,238000,65,3662,3,1,Sant Andreu,Yes,No,Yes,No,Not New,No,No,Yes,No
i13909003961288,274000,81,3383,3,1,Sant Andreu,No,No,No,No,Not New,No,No,Yes,No
i2861002716283,289000,75,3853,3,2,Sant Andreu,No,No,No,Yes,Not New,No,No,No,No
i13217002610037,430000,102,4216,4,2,Sant Andreu,Yes,Yes,Yes,No,New,No,No,Yes,No
i13217002609508,430000,106,4057,3,2,Sant Andreu,Yes,Yes,Yes,No,New,Yes,No,Yes,No
i13217003714934,355000,80,4438,3,2,Sant Andreu,Yes,Yes,Yes,No,New,Yes,No,Yes,No
i8166003917704,390000,86,4535,2,2,Sant Andreu,Yes,No,No,No,New,No,No,Yes,No
i8166003917707,385000,82,4695,2,2,Sant Andreu,Yes,No,No,No,New,No,No,Yes,No
i8166003917709,375000,86,4360,2,2,Sant Andreu,Yes,No,No,No,New,No,No,Yes,No
i8166003917710,360000,82,4390,2,2,Sant Andreu,Yes,No,No,No,New,No,No,Yes,No
i4423002821151,135000,65,2077,2,1,Trinitat Vella,No,No,Yes,Yes,Not New,No,No,No,No
i4190003899070,119000,62,1919,2,1,Trinitat Vella,No,No,No,Yes,Not New,No,No,Yes,No
i12584000000908,105000,61,1721,3,1,Trinitat Vella,No,No,No,Yes,Not New,No,No,Yes,No
i586003784938,123000,62,1984,3,1,Trinitat Vella,No,No,No,Yes,Not New,No,No,Yes,No
i3369003891899,138000,55,2509,2,1,Trinitat Vella,Yes,No,No,Yes,Not New,No,No,Yes,No
i24335000000102,139000,76,1829,3,1,Trinitat Vella,No,No,No,No,Not New,No,No,No,No
i586003920473,151000,92,1641,3,1,Trinitat Vella,No,No,No,Yes,Not New,No,No,Yes,No
i21680003979563,108000,65,1662,3,1,Trinitat Vella,No,No,No,No,Not New,No,No,No,No
i26250003572844,69000,60,1150,2,1,Trinitat Vella,No,No,Yes,Yes,Not New,Yes,No,Yes,No
i12206003926064,151000,66,2288,3,1,Trinitat Vella,No,No,No,No,Not New,Yes,No,Yes,No
i1934003600925,125000,76,1645,2,1,Trinitat Vella,No,No,Yes,Yes,Not New,No,No,Yes,No
i12206003890182,123000,63,1952,3,1,Trinitat Vella,No,No,Yes,No,Not New,No,No,Yes,No
i13909003896879,135000,69,1957,2,1,Trinitat Vella,No,Yes,Yes,No,Not New,No,No,Yes,No
i14832000000804,125000,89,1404,2,1,Trinitat Vella,No,No,Yes,Yes,Not New,Yes,No,Yes,No
i6069003814300,151000,93,1624,3,1,Trinitat Vella,No,No,No,No,Not New,No,No,Yes,No
i586003920473,151000,92,1641,3,1,Trinitat Vella,No,No,No,Yes,Not New,No,No,Yes,No
i9260000035515,145500,82,1774,4,2,Trinitat Vella,No,No,No,Yes,Not New,No,No,No,No
i6069003809080,145500,82,1774,4,2,Trinitat Vella,No,No,No,No,Not New,No,No,Yes,No
i9260000035515,145500,82,1774,4,2,Trinitat Vella,No,No,No,Yes,Not New,No,No,No,No
i6069003814300,151000,93,1624,3,1,Trinitat Vella,No,No,No,No,Not New,No,No,Yes,No
i9552003735197,358000,73,4904,3,1,Vilapicina - Torre Llobeta,Yes,No,No,No,New,Yes,No,Yes,No
i9552003735183,312000,87,3586,3,2,Vilapicina - Torre Llobeta,Yes,No,No,No,New,Yes,No,Yes,No
i9552003735136,268000,77,3481,3,1,Vilapicina - Torre Llobeta,Yes,No,No,No,New,No,No,Yes,No
i9552003769032,118000,29,4069,1,1,Vilapicina - Torre Llobeta,Yes,No,No,No,New,No,No,Yes,No
i9552003769054,156000,47,3319,1,1,Vilapicina - Torre Llobeta,Yes,No,No,No,New,No,No,Yes,No
i657003978289,455000,151,3013,3,3,Guinardó,Yes,No,Yes,No,New,Yes,No,Yes,No
i657003978282,398500,98,4066,3,2,Guinardó,Yes,No,Yes,No,New,Yes,No,Yes,No
i657003978280,351500,83,4235,2,1,Guinardó,Yes,No,Yes,No,New,Yes,No,Yes,No
i657003978278,262000,103,2544,1,2,Guinardó,Yes,No,Yes,No,New,No,No,Yes,No
i29705003856210,778000,187,4160,4,4,Guinardó,Yes,No,No,No,New,Yes,No,No,No
i657003978280,351500,83,4235,2,1,Guinardó,Yes,No,Yes,No,New,Yes,No,Yes,No
i885003210104,120000,51,2353,2,1,Roquetes,No,No,No,No,Not New,No,No,Yes,No
i26258003750957,120000,54,2222,2,1,Roquetes,No,No,Yes,Yes,Not New,No,No,Yes,No
i2226003395381,126000,50,2520,2,1,Roquetes,No,No,No,Yes,Not New,No,No,Yes,No
i3457003968271,119500,67,1784,3,1,Roquetes,No,No,Yes,No,Not New,No,No,Yes,No
i29053000000033,112000,55,2036,2,1,Roquetes,No,No,No,No,Not New,No,No,No,No
i586003921392,112000,47,2383,2,1,Roquetes,Yes,No,No,Yes,Not New,No,No,Yes,No
i2226003602018,99000,45,2200,2,1,Roquetes,No,No,No,No,Not New,No,No,Yes,No
i12636003871512,108500,43,2523,2,1,Roquetes,No,No,No,No,Not New,No,No,Yes,No
i909003117667,99000,40,2475,2,1,Roquetes,No,No,No,Yes,Not New,No,No,Yes,No
i4998003811423,118500,50,2370,2,1,Roquetes,No,No,No,Yes,Not New,No,No,Yes,No
i586003938427,109000,40,2725,2,1,Roquetes,No,No,No,Yes,Not New,No,No,Yes,No
i586003921392,112000,47,2383,2,1,Roquetes,Yes,No,No,Yes,Not New,No,No,Yes,No
i5203003901910,119500,60,1992,3,1,Roquetes,No,No,Yes,No,Not New,No,No,Yes,No
i8116003798782,119500,67,1784,3,1,Roquetes,No,No,Yes,No,Not New,No,No,No,No
i8166003917642,385000,97,3969,2,2,La Sagrera,No,No,No,No,New,No,No,Yes,Yes
i8166003917644,375000,93,4032,2,2,La Sagrera,No,No,No,No,New,No,No,Yes,Yes
i5612003986689,895000,109,8211,3,2,Camp d´en Grassot - Gràcia N,Yes,Yes,Yes,No,New,Yes,No,Yes,No
i5612003986720,415000,76,5461,2,2,Camp d´en Grassot - Gràcia N,Yes,Yes,Yes,No,New,No,No,Yes,No
i5612003986701,410000,74,5541,2,2,Camp d´en Grassot - Gràcia N,Yes,Yes,Yes,No,New,No,No,Yes,No
i1014003958949,537000,106,5066,2,2,Camp d´en Grassot - Gràcia N,No,No,No,No,Not New,No,No,No,No
i1014003958975,375000,79,4747,2,1,Camp d´en Grassot - Gràcia N,Yes,No,No,No,Not New,No,No,No,No
i1014003958978,342000,72,4750,2,1,Camp d´en Grassot - Gràcia N,Yes,No,No,No,Not New,No,No,No,No
i1014003958947,335000,70,4786,1,1,Camp d´en Grassot - Gràcia N,Yes,No,No,No,Not New,No,No,No,No
i1014003958979,309000,65,4754,2,1,Camp d´en Grassot - Gràcia N,Yes,No,No,No,Not New,No,No,No,No
i1014003958948,299000,60,4983,1,1,Camp d´en Grassot - Gràcia N,No,No,No,No,Not New,No,No,No,No
i1014003958977,280000,58,4828,1,1,Camp d´en Grassot - Gràcia N,Yes,No,No,No,Not New,No,No,No,No
i1014003958976,237000,49,4837,1,1,Camp d´en Grassot - Gràcia N,Yes,No,No,No,Not New,No,No,No,No
i14832000000870,265000,63,4206,2,1,Camp d´en Grassot - Gràcia N,Yes,No,Yes,Yes,Not New,Yes,No,Yes,No
i27751000000086,265000,65,4077,2,1,Camp d´en Grassot - Gràcia N,Yes,No,Yes,No,Not New,No,No,No,No
i541003985200,265000,65,4077,2,1,Camp d´en Grassot - Gràcia N,Yes,No,Yes,Yes,Not New,No,No,Yes,No
i789003818751,320000,80,4000,2,2,Camp d´en Grassot - Gràcia N,Yes,No,No,Yes,Not New,No,No,Yes,No
i541003941721,312000,56,5571,2,1,Camp d´en Grassot - Gràcia N,No,No,Yes,No,Not New,Yes,No,Yes,No
i14764003948950,312000,56,5571,2,1,Camp d´en Grassot - Gràcia N,No,No,Yes,No,Not New,Yes,No,Yes,No
i586003972791,240000,56,4286,1,1,Camp d´en Grassot - Gràcia N,No,No,No,No,Not New,No,No,Yes,No
i14724003975909,228000,58,3931,3,1,Camp d´en Grassot - Gràcia N,Yes,No,Yes,No,Not New,No,No,Yes,No
i27784003850257,240000,56,4286,1,1,Camp d´en Grassot - Gràcia N,No,No,No,Yes,Not New,No,No,Yes,No
i19374003982530,228000,61,3738,3,1,Camp d´en Grassot - Gràcia N,Yes,No,No,No,Not New,No,No,Yes,No
i14724003975909,228000,58,3931,3,1,Camp d´en Grassot - Gràcia N,Yes,No,Yes,No,Not New,No,No,Yes,No
i1014003958976,237000,49,4837,1,1,Camp d´en Grassot - Gràcia N,Yes,No,No,No,Not New,No,No,No,No
i13074000014200,240000,56,4286,1,1,Camp d´en Grassot - Gràcia N,No,No,No,Yes,Not New,No,No,No,No
i13483003972989,240000,56,4286,1,1,Camp d´en Grassot - Gràcia N,No,No,No,No,Not New,Yes,No,Yes,No
i586003972791,240000,56,4286,1,1,Camp d´en Grassot - Gràcia N,No,No,No,No,Not New,No,No,Yes,No
i27784003850257,240000,56,4286,1,1,Camp d´en Grassot - Gràcia N,No,No,No,Yes,Not New,No,No,Yes,No
i15516003979685,216000,58,3724,3,1,Camp d´en Grassot - Gràcia N,Yes,No,No,Yes,Not New,No,No,Yes,No
i4396003977944,216000,58,3724,3,1,Camp d´en Grassot - Gràcia N,Yes,No,Yes,No,Not New,No,No,Yes,No
i2641003972419,240000,56,4286,1,1,Camp d´en Grassot - Gràcia N,No,No,No,No,Not New,Yes,No,Yes,No
i9433003076843,240000,56,4286,1,1,Camp d´en Grassot - Gràcia N,No,No,Yes,Yes,Not New,No,No,Yes,No
i4371003978804,249000,65,3831,2,1,Camp d´en Grassot - Gràcia N,Yes,No,Yes,Yes,Not New,Yes,No,Yes,No
i3586003978982,275000,57,4825,2,1,Camp d´en Grassot - Gràcia N,Yes,No,No,No,Not New,No,No,Yes,No
i8166003778923,265000,51,5196,3,1,Camp d´en Grassot - Gràcia N,Yes,No,Yes,No,Not New,No,No,No,No
i8116003798812,275000,57,4825,2,1,Camp d´en Grassot - Gràcia N,Yes,No,No,Yes,Not New,No,No,No,No
i1014003958977,280000,58,4828,1,1,Camp d´en Grassot - Gràcia N,Yes,No,No,No,Not New,No,No,No,No
i3754003238125,280000,56,5000,1,1,Camp d´en Grassot - Gràcia N,Yes,No,Yes,No,Not New,No,No,No,No
i2376002556229,295000,57,5175,2,1,Camp d´en Grassot - Gràcia N,Yes,No,No,Yes,Not New,No,No,No,No
i1934003601010,249000,51,4882,2,1,Camp de l´Arpa,Yes,No,No,Yes,Not New,Yes,No,Yes,No
i13908003964844,230000,75,3067,3,2,Camp de l´Arpa,Yes,No,No,Yes,Not New,Yes,No,Yes,No
i23591003960959,230000,75,3067,3,2,Camp de l´Arpa,Yes,No,No,Yes,Not New,Yes,No,Yes,No
i10518003960145,230000,78,2949,3,1,Camp de l´Arpa,Yes,No,No,Yes,Not New,Yes,No,Yes,No
i16073003338290,251000,56,4482,2,1,Camp de l´Arpa,Yes,No,No,Yes,Not New,No,No,No,No
i9914003966320,275000,61,4508,3,1,Camp de l´Arpa,Yes,No,No,No,Not New,No,No,Yes,No
i19106003966943,225000,56,4018,1,1,Camp de l´Arpa,Yes,No,No,Yes,Not New,No,No,Yes,No
i15237003968189,230000,75,3067,3,2,Camp de l´Arpa,Yes,No,Yes,Yes,Not New,No,No,Yes,No
i29588000000110,255000,67,3806,3,1,Camp de l´Arpa,Yes,No,No,Yes,Not New,No,No,No,No
i28632003968008,275000,67,4104,2,1,Camp de l´Arpa,No,No,No,Yes,Not New,No,No,Yes,No
i9914003966320,275000,61,4508,3,1,Camp de l´Arpa,Yes,No,No,No,Not New,No,No,Yes,No
i3568003974747,249000,62,4016,2,1,Camp de l´Arpa,Yes,No,Yes,Yes,Not New,No,No,Yes,No
i5935003969899,240000,78,3077,3,1,Camp de l´Arpa,Yes,No,Yes,No,Not New,Yes,No,Yes,No
i29966000000036,249000,71,3507,3,1,Camp de l´Arpa,Yes,No,Yes,No,Not New,No,No,No,No
i16073003338290,251000,56,4482,2,1,Camp de l´Arpa,Yes,No,No,Yes,Not New,No,No,No,No
i2952003974704,300000,88,3409,4,1,Camp de l´Arpa,Yes,No,No,Yes,Not New,No,No,Yes,No
i18274000005594,295000,94,3138,3,1,Camp de l´Arpa,Yes,Yes,Yes,No,Not New,No,No,No,No
i23346000000116,298000,85,3506,4,1,Camp de l´Arpa,Yes,No,No,No,Not New,No,No,No,No
i27975003923697,287000,65,4415,3,1,Camp de l´Arpa,Yes,No,Yes,No,Not New,Yes,No,Yes,No
i11480002810504,299000,58,5155,3,1,Camp de l´Arpa,Yes,No,No,Yes,Not New,Yes,No,Yes,No
i23346000000116,298000,85,3506,4,1,Camp de l´Arpa,Yes,No,No,No,Not New,No,No,No,No
i18274000005493,299000,71,4211,3,2,Camp de l´Arpa,Yes,No,Yes,No,Not New,No,No,No,No
i3568003978240,249000,62,4016,2,1,Camp de l´Arpa,Yes,No,Yes,Yes,Not New,No,No,Yes,No
i4630003880823,260000,65,4000,3,1,Camp de l´Arpa,No,No,No,No,Not New,Yes,No,Yes,No
i3630003783322,299000,69,4333,3,1,Camp de l´Arpa,Yes,No,No,No,Not New,No,No,Yes,No
i8166003779082,290000,60,4833,3,1,Camp de l´Arpa,Yes,No,Yes,No,Not New,No,No,No,No
i2608003933224,299000,56,5339,1,1,Camp de l´Arpa,No,No,No,No,Not New,No,No,Yes,No
i13961003886811,299000,69,4333,3,1,Camp de l´Arpa,Yes,No,No,Yes,Not New,No,No,Yes,No
i30438000000065,325000,80,4063,2,2,Camp de l´Arpa,Yes,No,Yes,No,Not New,Yes,No,No,No
i13920000007661,330000,84,3929,4,1,Camp de l´Arpa,Yes,No,No,No,Not New,No,No,No,No
i29966000000035,307800,93,3310,3,2,Camp de l´Arpa,Yes,No,No,No,Not New,No,No,No,No
i1592002285803,267000,92,2902,3,2,Camp de l´Arpa,No,No,No,Yes,Not New,No,No,No,No
i23502003963556,338000,103,3282,4,2,Camp de l´Arpa,Yes,No,Yes,No,Not New,No,No,Yes,No
i885003210025,339000,102,3324,4,2,Camp de l´Arpa,Yes,Yes,Yes,No,Not New,No,No,Yes,No
i19805003904550,385000,85,4529,3,2,Camp de l´Arpa,Yes,No,Yes,No,Not New,No,No,No,No
i2969003944229,445000,94,4734,2,2,Camp de l´Arpa,Yes,No,Yes,No,New,Yes,No,Yes,No
i5020003916657,445000,113,3938,4,2,Camp de l´Arpa,Yes,No,No,No,Not New,No,No,No,No
i18274000005012,395000,113,3496,4,2,Camp de l´Arpa,Yes,No,Yes,No,Not New,Yes,No,No,No
i2129003063556,475000,97,4897,3,1,Camp de l´Arpa,Yes,No,Yes,No,Not New,No,No,No,No
i4974003982327,450000,89,5056,4,1,Camp de l´Arpa,Yes,No,No,Yes,Not New,No,No,Yes,No
i31686000000020,399000,90,4433,4,2,Camp de l´Arpa,Yes,No,Yes,No,Not New,No,No,No,No
i2969003944229,445000,94,4734,2,2,Camp de l´Arpa,Yes,No,Yes,No,New,Yes,No,Yes,No
i31686000000020,399000,90,4433,4,2,Camp de l´Arpa,Yes,No,Yes,No,Not New,No,No,No,No
i2969003944229,445000,94,4734,2,2,Camp de l´Arpa,Yes,No,Yes,No,New,Yes,No,Yes,No
i5020003916669,435000,101,4307,4,2,Camp de l´Arpa,Yes,No,Yes,No,Not New,No,No,No,No
i5203003929958,399000,90,4433,4,1,Camp de l´Arpa,Yes,No,Yes,No,Not New,No,No,Yes,No
i12338000001696,399000,81,4926,4,2,Camp de l´Arpa,Yes,No,No,Yes,Not New,Yes,No,Yes,No
i14832000000782,399000,100,3990,4,2,Camp de l´Arpa,Yes,No,Yes,No,Not New,No,No,Yes,No
i885003208971,320000,88,3636,3,1,Camp de l´Arpa,Yes,No,No,No,Not New,No,No,Yes,No
i13920000007661,330000,84,3929,4,1,Camp de l´Arpa,Yes,No,No,No,Not New,No,No,No,No
i23900003963441,320000,75,4267,3,1,Camp de l´Arpa,Yes,No,Yes,No,Not New,No,No,Yes,No
i586003920370,362500,78,4647,3,3,Camp de l´Arpa,Yes,No,No,Yes,Not New,No,No,Yes,No
i12338000001696,399000,81,4926,4,2,Camp de l´Arpa,Yes,No,No,Yes,Not New,Yes,No,Yes,No
i14832000000782,399000,100,3990,4,2,Camp de l´Arpa,Yes,No,Yes,No,Not New,No,No,Yes,No
i30438000000071,425000,80,5313,2,2,Camp de l´Arpa,Yes,No,Yes,No,Not New,Yes,No,No,No
i29622003854435,431410,93,4639,3,2,Camp de l´Arpa,Yes,No,Yes,No,Not New,No,No,No,No
i29622003854436,416950,81,5148,2,2,Camp de l´Arpa,Yes,No,Yes,No,Not New,No,No,No,No
i26048003868358,420000,101,4158,4,1,Camp de l´Arpa,Yes,No,No,Yes,Not New,No,No,Yes,No
i2875003987234,400000,116,3448,4,2,Camp de l´Arpa,Yes,No,No,No,Not New,Yes,No,Yes,No
i15608003870388,395000,100,3950,3,2,Camp de l´Arpa,Yes,No,Yes,Yes,Not New,No,No,No,No
i8968003911547,389000,104,3740,4,2,Camp de l´Arpa,Yes,No,Yes,No,Not New,No,No,Yes,No
i2129003063556,475000,97,4897,3,1,Camp de l´Arpa,Yes,No,Yes,No,Not New,No,No,No,No
i4974003982327,450000,89,5056,4,1,Camp de l´Arpa,Yes,No,No,Yes,Not New,No,No,Yes,No
i5020003916657,445000,113,3938,4,2,Camp de l´Arpa,Yes,No,No,No,Not New,No,No,No,No
i4694003987719,389000,110,3536,4,2,Camp de l´Arpa,Yes,No,Yes,No,Not New,Yes,No,Yes,No
i13966003979177,380000,88,4318,3,1,Camp de l´Arpa,Yes,No,No,Yes,Not New,No,No,Yes,No
i19805003904550,385000,85,4529,3,2,Camp de l´Arpa,Yes,No,Yes,No,Not New,No,No,No,No
i29415000000013,370000,118,3136,4,2,Camp de l´Arpa,Yes,No,Yes,No,Not New,No,No,No,No
i885003210025,339000,102,3324,4,2,Camp de l´Arpa,Yes,Yes,Yes,No,Not New,No,No,Yes,No
i5020003916669,435000,101,4307,4,2,Camp de l´Arpa,Yes,No,Yes,No,Not New,No,No,No,No
i13961003886320,399000,82,4866,3,1,Camp de l´Arpa,Yes,No,Yes,No,Not New,No,No,Yes,No
i6069003817509,362000,78,4641,2,3,Camp de l´Arpa,Yes,No,No,No,Not New,No,No,Yes,No
i586003920370,362500,78,4647,3,3,Camp de l´Arpa,Yes,No,No,Yes,Not New,No,No,Yes,No
i30438000000071,425000,80,5313,2,2,Camp de l´Arpa,Yes,No,Yes,No,Not New,Yes,No,No,No
i2410003891894,399000,90,4433,4,1,Camp de l´Arpa,Yes,No,Yes,No,Not New,No,No,Yes,No
i4286003645635,354000,87,4069,4,1,Camp de l´Arpa,Yes,No,Yes,No,Not New,Yes,No,Yes,No
i9562002856975,312000,77,4052,2,2,Camp de l´Arpa,Yes,No,No,Yes,Not New,No,No,Yes,No
i18274000005594,295000,94,3138,3,1,Camp de l´Arpa,Yes,Yes,Yes,No,Not New,No,No,No,No
i23346000000116,298000,85,3506,4,1,Camp de l´Arpa,Yes,No,No,No,Not New,No,No,No,No
i9562002856975,312000,77,4052,2,2,Camp de l´Arpa,Yes,No,No,Yes,Not New,No,No,Yes,No
i14774003984433,390000,102,3824,4,2,Camp de l´Arpa,Yes,No,No,No,Not New,No,No,Yes,No
i14774003986355,349000,88,3966,4,2,Camp de l´Arpa,Yes,No,Yes,No,Not New,No,No,Yes,No
i3448003981806,320000,75,4267,3,1,Camp de l´Arpa,Yes,No,Yes,No,Not New,No,No,Yes,No
i885003210164,285000,86,3314,4,1,Camp de l´Arpa,Yes,No,No,No,Not New,No,No,Yes,No
i19101003579866,310000,74,4189,3,1,Camp de l´Arpa,Yes,No,Yes,No,Not New,No,No,Yes,No
i11568003870186,299000,97,3082,4,1,Camp de l´Arpa,Yes,No,Yes,Yes,Not New,No,No,Yes,No
i5612003828111,285000,84,3393,4,1,Camp de l´Arpa,Yes,No,No,No,Not New,No,No,Yes,No
i19220003968708,230000,75,3067,3,2,Camp de l´Arpa,Yes,No,Yes,Yes,Not New,Yes,No,Yes,No
i13908003964844,230000,75,3067,3,2,Camp de l´Arpa,Yes,No,No,Yes,Not New,Yes,No,Yes,No
i23591003960959,230000,75,3067,3,2,Camp de l´Arpa,Yes,No,No,Yes,Not New,Yes,No,Yes,No
i5847003986668,265000,102,2598,4,1,Camp de l´Arpa,Yes,No,No,Yes,Not New,No,No,Yes,No
i545003462682,280000,85,3294,4,1,Camp de l´Arpa,Yes,No,Yes,No,Not New,No,No,Yes,No
i23900003963441,320000,75,4267,3,1,Camp de l´Arpa,Yes,No,Yes,No,Not New,No,No,Yes,No
i29622003854436,416950,81,5148,2,2,Camp de l´Arpa,Yes,No,Yes,No,Not New,No,No,No,No
i26048003868358,420000,101,4158,4,1,Camp de l´Arpa,Yes,No,No,Yes,Not New,No,No,Yes,No
i2875003987234,400000,116,3448,4,2,Camp de l´Arpa,Yes,No,No,No,Not New,Yes,No,Yes,No
i15608003870388,395000,100,3950,3,2,Camp de l´Arpa,Yes,No,Yes,Yes,Not New,No,No,No,No
i4694003987719,389000,110,3536,4,2,Camp de l´Arpa,Yes,No,Yes,No,Not New,Yes,No,Yes,No
i13966003979177,380000,88,4318,3,1,Camp de l´Arpa,Yes,No,No,Yes,Not New,No,No,Yes,No
i6355003777254,355000,91,3901,3,2,Camp de l´Arpa,Yes,No,Yes,No,Not New,No,No,Yes,No
i13445003838973,325000,99,3283,3,2,Camp de l´Arpa,Yes,No,Yes,No,Not New,No,No,No,No
i30438000000065,325000,80,4063,2,2,Camp de l´Arpa,Yes,No,Yes,No,Not New,Yes,No,No,No
i2277003485508,320000,70,4571,3,1,Camp de l´Arpa,Yes,No,Yes,No,Not New,No,No,No,No
i23893000000147,279000,75,3720,3,1,Camp de l´Arpa,Yes,No,No,No,Not New,No,No,No,No
i28632003968008,275000,67,4104,2,1,Camp de l´Arpa,No,No,No,Yes,Not New,No,No,Yes,No
i4362003851073,280000,75,3733,3,1,Camp de l´Arpa,Yes,No,No,Yes,Not New,No,No,Yes,No
i12526003672400,280000,84,3333,4,1,Camp de l´Arpa,No,No,Yes,No,Not New,No,No,Yes,No
i2952003806642,219000,76,2882,3,1,Camp de l´Arpa,Yes,No,No,Yes,Not New,No,No,Yes,No
i9552003816295,620000,99,6263,4,2,Camp de l´Arpa,Yes,Yes,Yes,No,New,Yes,No,Yes,No
i9552003959803,545000,101,5396,4,2,Camp de l´Arpa,Yes,Yes,Yes,No,New,Yes,No,Yes,No
i9552003955872,326000,56,5821,2,1,Camp de l´Arpa,Yes,Yes,Yes,No,New,Yes,No,Yes,No
i9552003816274,315000,68,4632,3,1,Camp de l´Arpa,Yes,Yes,Yes,No,New,Yes,No,Yes,No
i9552003816301,296000,57,5193,2,1,Camp de l´Arpa,Yes,Yes,Yes,No,New,Yes,No,Yes,No
i9552003815812,280000,53,5283,2,1,Camp de l´Arpa,Yes,Yes,Yes,No,New,Yes,No,Yes,No
i9552003815816,265000,48,5521,2,1,Camp de l´Arpa,Yes,Yes,Yes,No,New,Yes,No,Yes,No
i9552003816305,264000,46,5739,1,1,Camp de l´Arpa,Yes,Yes,Yes,No,New,Yes,No,Yes,No
i9552003815822,256000,55,4655,2,1,Camp de l´Arpa,Yes,Yes,Yes,No,New,Yes,No,Yes,No
i9552003815810,295000,77,3831,2,1,Camp de l´Arpa,Yes,Yes,Yes,No,New,Yes,No,Yes,No
i10518003960145,230000,78,2949,3,1,Camp de l´Arpa,Yes,No,No,Yes,Not New,Yes,No,Yes,No
i29598000000019,259000,106,2443,4,2,Camp de l´Arpa,Yes,No,Yes,No,Not New,No,No,No,No
i14832000000863,265000,85,3118,4,2,Camp de l´Arpa,No,No,Yes,Yes,Not New,No,No,Yes,No
i32817000000004,235000,68,3456,3,1,Camp de l´Arpa,Yes,No,No,No,Not New,No,No,No,No
i29588000000110,255000,67,3806,3,1,Camp de l´Arpa,Yes,No,No,Yes,Not New,No,No,No,No
i29966000000035,307800,93,3310,3,2,Camp de l´Arpa,Yes,No,No,No,Not New,No,No,No,No
i29415000000013,370000,118,3136,4,2,Camp de l´Arpa,Yes,No,Yes,No,Not New,No,No,No,No
